,Unnamed: 0,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,Q16_a
2987,14894,2.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4.0,1,1.0,1
2988,14895,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,1.0,1
2989,14896,2.0,1.0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,6.0,1,2.0,1
2990,14897,2.0,1.0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,6.0,1,2.0,1
2991,14898,2.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,6.0,1,2.0,1
2992,14899,2.0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.0,1,2.0,1
2993,14900,2.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3.0,1,1.0,1
2994,14901,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5.0,1,2.0,0
2995,14902,2.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,6.0,1,2.0,0
2996,14903,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,1,1.0,1
2997,14904,2.0,3.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,5.0,1,1.0,0
2998,14905,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0,1,2.0,1
2999,14906,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6.0,1,2.0,1
3000,14907,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6.0,1,1.0,1
3001,14908,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,0
3002,14909,2.0,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2.0,1,1.0,0
3003,14910,2.0,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.0,1,2.0,1
3004,14911,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
3005,14912,1.0,2.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,4.0,1,1.0,1
3006,14913,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,2.0,1
3007,14914,2.0,1.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0,1,2.0,1
3008,14915,2.0,1.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,4.0,1,1.0,1
3009,14916,1.0,2.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,4.0,1,2.0,0
3010,14917,1.0,2.0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,3.0,1,1.0,1
3011,14918,1.0,5.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6.0,1,1.0,1
3012,14919,1.0,3.0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,5.0,1,1.0,1
3013,14920,2.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4.0,1,2.0,1
3014,14921,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1.0,0
3015,14922,2.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2.0,1,1.0,1
3016,14923,2.0,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,5.0,1,2.0,1
3017,14924,1.0,2.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,5.0,1,1.0,1
3018,14925,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
3019,14926,1.0,2.0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,6.0,1,1.0,1
3020,14927,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,1,2.0,1
3021,14928,2.0,1.0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,3.0,1,2.0,1
3022,14929,3.0,3.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,3.0,1,1.0,1
3023,14930,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.0,1,1.0,0
3024,14931,1.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1,1.0,1
3025,14932,1.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1.0,1,1.0,1
3026,14933,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
3027,14934,1.0,3.0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,3.0,1,1.0,1
3028,14935,2.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1,2.0,1
3029,14936,1.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,6.0,1,2.0,1
3030,14937,2.0,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,1
3031,14938,1.0,2.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2.0,1,1.0,1
3032,14939,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,1,2.0,1
3033,14940,2.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4.0,1,1.0,0
3034,14941,3.0,1.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,6.0,1,2.0,0
3035,14942,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,1,1.0,1
3036,14943,2.0,1.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,4.0,1,2.0,1
3037,14944,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.0,1,1.0,1
3038,14945,2.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,0
3039,14946,1.0,2.0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,2.0,1,1.0,1
3040,14947,3.0,1.0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,4.0,1,1.0,1
3041,14948,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
3042,14949,2.0,5.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6.0,1,2.0,0
3043,14950,3.0,2.0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,6.0,1,2.0,1
3044,14951,1.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6.0,1,1.0,1
3045,15026,2.0,1.0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,4.0,1,2.0,1
3046,15027,2.0,1.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,6.0,1,1.0,1
3047,15028,2.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5.0,1,2.0,0
3048,15029,3.0,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,6.0,1,2.0,1
3049,15030,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1,2.0,1
3050,15031,1.0,2.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,7.0,1,1.0,1
3051,15032,4.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5.0,1,1.0,1
3052,15033,2.0,1.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,6.0,1,1.0,1
3053,15034,2.0,1.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,5.0,1,1.0,1
3054,15035,4.0,2.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,4.0,1,1.0,1
3055,15036,1.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,1,1.0,1
3056,15037,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0,1,1.0,1
3057,15038,2.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5.0,1,1.0,1
3058,15039,1.0,1.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,4.0,1,1.0,1
3059,15040,2.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0,1,2.0,1
3060,15041,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,1
3061,15042,2.0,2.0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,2.0,1,1.0,1
3062,15043,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,1.0,1
3063,15044,1.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7.0,1,2.0,1
3064,15045,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,2.0,0
3065,15046,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,1.0,1
3066,15047,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
3067,15048,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,2.0,0
3068,15049,2.0,1.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,5.0,1,1.0,1
3069,15050,2.0,1.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4.0,1,1.0,1
3070,15051,2.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,1.0,1
3071,15052,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4.0,1,2.0,1
3072,15053,2.0,5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6.0,1,1.0,1
3073,15054,1.0,1.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,6.0,1,1.0,1
3074,15055,1.0,1.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,6.0,1,2.0,1
3075,15056,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,0
3076,15057,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,1.0,1
3077,15058,1.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,5.0,1,1.0,1
3078,15059,1.0,5.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,1,2.0,1
3079,15060,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
3080,15061,2.0,1.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,7.0,1,1.0,1
3081,15062,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,5.0,1,1.0,1
3082,15063,1.0,2.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,5.0,1,1.0,1
3083,15064,2.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,1,2.0,1
3084,15065,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
3085,15066,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,1,2.0,1
3086,15067,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,1,1.0,1
3087,15068,2.0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,6.0,1,2.0,1
3088,15069,2.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3.0,1,1.0,1
3089,15070,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1.0,1
3090,15071,1.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6.0,1,1.0,1
3091,15072,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,0
3092,15073,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.0,1,1.0,1
3093,15074,4.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,2.0,0
3094,15075,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,1,1.0,1
3095,15076,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,1
3096,15077,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1,2.0,1
3097,15078,2.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1.0,1,2.0,1
3098,15079,2.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.0,1,2.0,1
3099,15080,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,2.0,0
3100,15081,2.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1.0,0
3101,15082,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,6.0,1,2.0,1
3102,15083,2.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,2.0,1
3103,15084,2.0,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,5.0,1,2.0,1
3104,15085,2.0,1.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,5.0,1,1.0,1
3105,15086,1.0,5.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6.0,1,1.0,1
3106,15087,1.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3.0,1,1.0,1
3107,15088,1.0,5.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5.0,1,2.0,1
3108,15089,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1.0,1
3109,15090,2.0,1.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,6.0,1,1.0,1
3110,15091,2.0,1.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0,1,1.0,1
3111,15092,2.0,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3.0,1,2.0,1
3112,15093,1.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4.0,1,1.0,1
3113,15094,2.0,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2.0,1,2.0,1
3114,15095,3.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4.0,1,1.0,1
3115,15096,4.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,3.0,1,1.0,0
3116,15097,2.0,1.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3.0,1,2.0,1
3117,15098,3.0,5.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,3.0,1,2.0,1
3118,15099,2.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6.0,1,1.0,1
3119,15100,1.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,1.0,1
3120,15101,1.0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3.0,1,1.0,1
3121,15102,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0,1,2.0,1
3122,15103,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,1
3123,15104,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,1,2.0,1
3124,15105,1.0,3.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,4.0,1,2.0,1
3125,15106,1.0,5.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5.0,1,2.0,1
3126,15107,1.0,5.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4.0,1,2.0,1
3127,15108,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,2.0,0
3128,15109,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,1
3129,15110,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,1
3130,15111,1.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5.0,1,1.0,1
3131,15112,2.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.0,1,1.0,1
3132,15113,1.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,6.0,1,2.0,1
3133,15114,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,1
3134,15115,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,0
3135,15116,2.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,2.0,1
3136,15117,2.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2.0,1
3137,15118,3.0,1.0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,3.0,1,2.0,1
3138,15119,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6.0,1,1.0,1
3139,15120,1.0,3.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,3.0,1,2.0,1
3140,15121,2.0,5.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6.0,1,2.0,1
3141,15122,2.0,5.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6.0,1,2.0,1
3142,15123,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,4.0,1,1.0,1
3143,15150,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,1,1.0,1
3144,15151,2.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5.0,1,2.0,1
3145,15152,1.0,3.0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,5.0,1,1.0,1
3146,15153,3.0,5.0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,5.0,1,2.0,1
3147,15154,2.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,1
3148,15155,1.0,2.0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,4.0,1,1.0,1
3149,15156,1.0,2.0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,6.0,1,2.0,1
3150,15157,1.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2.0,1,1.0,1
3151,15178,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3.0,1,1.0,1
3152,15179,3.0,5.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3.0,1,2.0,1
3153,15180,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1.0,1
3154,15181,2.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2.0,1
3155,15182,1.0,5.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5.0,1,2.0,1
3156,15183,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,2.0,1
3157,15184,1.0,5.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,1,2.0,1
3158,15185,3.0,5.0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,4.0,1,1.0,1
3159,15186,3.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,1,2.0,1
3160,15187,4.0,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0,1,1.0,1
3161,15188,3.0,1.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,4.0,1,1.0,1
3162,15189,1.0,5.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
3163,15190,1.0,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.0,1,1.0,0
3164,15191,3.0,1.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,3.0,1,2.0,1
3165,15192,1.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
3166,15193,4.0,2.0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,2.0,1,1.0,1
3167,15194,2.0,5.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
3168,15195,1.0,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,2.0,1
3169,15196,1.0,3.0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1.0,1,1.0,0
3170,15197,1.0,3.0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,5.0,1,1.0,1
3171,15198,1.0,2.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,6.0,1,1.0,1
3172,15199,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,1.0,0
3173,15200,4.0,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,4.0,1,2.0,1
3174,15201,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1.0,1
3175,15202,2.0,5.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.0,1,1.0,1
3176,15203,1.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,0
3177,15204,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,4.0,1,2.0,1
3178,15205,1.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,1
3179,15206,1.0,5.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0,1,2.0,1
3180,15207,1.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,1
3181,15208,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.0,1,2.0,1
3182,15209,3.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,0
3183,15210,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,1,2.0,1
3184,15211,3.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,1,2.0,0
3185,15212,1.0,2.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2.0,1,1.0,1
3186,15213,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,1,1.0,0
3187,15214,3.0,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
3188,15215,1.0,5.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,2.0,1,2.0,1
3189,15216,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,1,2.0,1
3190,15217,1.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,0
3191,15218,1.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,1,1.0,1
3192,15219,2.0,5.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,5.0,1,1.0,1
3193,15220,4.0,2.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,1.0,1
3194,15221,3.0,5.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.0,1,2.0,1
3195,15222,1.0,2.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3.0,1,1.0,1
3196,15223,1.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,1
3197,15224,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1.0,0
3198,15225,1.0,5.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.0,1,1.0,1
3199,15226,2.0,5.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3.0,1,2.0,1
3200,15227,3.0,1.0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,2.0,1,2.0,1
3201,15228,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,1
3202,15229,4.0,2.0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,2.0,1,2.0,1
3203,15230,1.0,1.0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,6.0,1,1.0,1
3204,15231,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
3205,15232,3.0,1.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,4.0,1,2.0,1
3206,15233,3.0,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
3207,15234,1.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
3208,15235,2.0,5.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4.0,1,2.0,1
3209,15236,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
3210,15237,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,1.0,1
3211,15238,4.0,2.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1.0,1,1.0,1
3212,15239,1.0,5.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,4.0,1,1.0,1
3213,15240,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,0
3214,15241,2.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,4.0,1,2.0,1
3215,15242,2.0,5.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,1,2.0,1
3216,15243,2.0,5.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,1,2.0,1
3217,15244,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1.0,1
3218,15245,1.0,5.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
3219,15246,1.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
3220,15247,3.0,5.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,4.0,1,2.0,1
3221,15248,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1.0,1
3222,15249,1.0,5.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,1,2.0,1
3223,15250,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2.0,1
3224,15251,1.0,2.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.0,1,1.0,1
3225,15252,1.0,5.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3.0,1,2.0,1
3226,15253,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1.0,1
3227,15254,2.0,5.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,1,1.0,1
3228,15255,1.0,5.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,1,2.0,1
3229,15256,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,1
3230,15257,4.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,1.0,1
3231,15258,3.0,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2.0,1,2.0,0
3232,15259,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0,1,2.0,1
3233,15260,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,1
3234,15261,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,1.0,1
3235,15262,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,2.0,1
3236,15263,1.0,5.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1,2.0,1
3237,15264,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,0
3238,15265,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0,1,1.0,1
3239,15266,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,2.0,0
3240,15267,1.0,2.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,6.0,1,2.0,1
3241,15268,1.0,2.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,4.0,1,1.0,1
3242,15270,3.0,1.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1.0,0
