,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,Q16_a
15088,1.0,5.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5.0,1,2.0,1
15089,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1.0,1
15090,2.0,1.0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,6.0,1,1.0,1
15091,2.0,1.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0,1,1.0,1
15092,2.0,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3.0,1,2.0,1
15093,1.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4.0,1,1.0,1
15094,2.0,1.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2.0,1,2.0,1
15095,3.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4.0,1,1.0,1
15096,4.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,3.0,1,1.0,0
15097,2.0,1.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3.0,1,2.0,1
15098,3.0,5.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,3.0,1,2.0,1
15099,2.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6.0,1,1.0,1
15100,1.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,1.0,1
15101,1.0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3.0,1,1.0,1
15102,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0,1,2.0,1
15103,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,1
15104,2.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,1,2.0,1
15105,1.0,3.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,4.0,1,2.0,1
15106,1.0,5.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5.0,1,2.0,1
15107,1.0,5.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4.0,1,2.0,1
15108,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,2.0,0
15109,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,1
15110,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,1
15111,1.0,1.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5.0,1,1.0,1
15112,2.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4.0,1,1.0,1
15113,1.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,6.0,1,2.0,1
15114,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,1
15115,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,0
15116,2.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,2.0,1
15117,2.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2.0,1
15118,3.0,1.0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,3.0,1,2.0,1
15119,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6.0,1,1.0,1
15120,1.0,3.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,3.0,1,2.0,1
15121,2.0,5.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,6.0,1,2.0,1
15122,2.0,5.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6.0,1,2.0,1
15123,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,4.0,1,1.0,1
15150,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,1,1.0,1
15151,2.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5.0,1,2.0,1
15152,1.0,3.0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,5.0,1,1.0,1
15153,3.0,5.0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,5.0,1,2.0,1
15154,2.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,1
15155,1.0,2.0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,4.0,1,1.0,1
15156,1.0,2.0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,6.0,1,2.0,1
15157,1.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2.0,1,1.0,1
15178,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3.0,1,1.0,1
15179,3.0,5.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3.0,1,2.0,1
15180,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1.0,1
15181,2.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2.0,1
15182,1.0,5.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5.0,1,2.0,1
15183,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,2.0,1
15184,1.0,5.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,1,2.0,1
15185,3.0,5.0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,4.0,1,1.0,1
15186,3.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,1,2.0,1
15187,4.0,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0,1,1.0,1
15188,3.0,1.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,4.0,1,1.0,1
15189,1.0,5.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
15190,1.0,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.0,1,1.0,0
15191,3.0,1.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,3.0,1,2.0,1
15192,1.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
15193,4.0,2.0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,2.0,1,1.0,1
15194,2.0,5.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
15195,1.0,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,2.0,1
15196,1.0,3.0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1.0,1,1.0,0
15197,1.0,3.0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,5.0,1,1.0,1
15198,1.0,2.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,6.0,1,1.0,1
15199,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,1.0,0
15200,4.0,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,4.0,1,2.0,1
15201,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1.0,1
15202,2.0,5.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.0,1,1.0,1
15203,1.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,0
15204,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,4.0,1,2.0,1
15205,1.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,1
15206,1.0,5.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0,1,2.0,1
15207,1.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,1
15208,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,3.0,1,2.0,1
15209,3.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,0
15210,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,1,2.0,1
15211,3.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,1,2.0,0
15212,1.0,2.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2.0,1,1.0,1
15213,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,1,1.0,0
15214,3.0,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
15215,1.0,5.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,2.0,1,2.0,1
15216,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,1,2.0,1
15217,1.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,0
15218,1.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,1,1.0,1
15219,2.0,5.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,5.0,1,1.0,1
15220,4.0,2.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,1.0,1
15221,3.0,5.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.0,1,2.0,1
15222,1.0,2.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3.0,1,1.0,1
15223,1.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,1
15224,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1.0,0
15225,1.0,5.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.0,1,1.0,1
15226,2.0,5.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3.0,1,2.0,1
15227,3.0,1.0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,2.0,1,2.0,1
15228,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,1
15229,4.0,2.0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,2.0,1,2.0,1
15230,1.0,1.0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,6.0,1,1.0,1
15231,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
15232,3.0,1.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,4.0,1,2.0,1
15233,3.0,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
15234,1.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
15235,2.0,5.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4.0,1,2.0,1
15236,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
15237,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,1.0,1
15238,4.0,2.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1.0,1,1.0,1
15239,1.0,5.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,4.0,1,1.0,1
15240,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,0
15241,2.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,4.0,1,2.0,1
15242,2.0,5.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.0,1,2.0,1
15243,2.0,5.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,1,2.0,1
15244,1.0,2.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1.0,1
15245,1.0,5.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
15246,1.0,1.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,1,1.0,1
15247,3.0,5.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,4.0,1,2.0,1
15248,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1.0,1
15249,1.0,5.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,1,2.0,1
15250,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2.0,1
15251,1.0,2.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.0,1,1.0,1
15252,1.0,5.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,3.0,1,2.0,1
15253,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1.0,1
15254,2.0,5.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,1,1.0,1
15255,1.0,5.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2.0,1,2.0,1
15256,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,1
15257,4.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,1.0,1
15258,3.0,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2.0,1,2.0,0
15259,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0,1,2.0,1
15260,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,1
15261,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,1.0,1
15262,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,2.0,1
15263,1.0,5.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1,2.0,1
15264,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,0
15265,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0,1,1.0,1
15266,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,2.0,0
15267,1.0,2.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,6.0,1,2.0,1
15268,1.0,2.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,4.0,1,1.0,1
15270,3.0,1.0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1.0,0
15271,1.0,5.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1.0,1
15272,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6.0,1,1.0,1
15273,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
15274,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,1,1.0,1
15275,4.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,7.0,1,1.0,1
15276,4.0,2.0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,5.0,1,1.0,1
15277,4.0,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5.0,1,1.0,1
15278,1.0,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0,1,1.0,1
15279,1.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5.0,1,1.0,1
15280,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
15281,3.0,5.0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2.0,1,1.0,1
15282,3.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0,1,2.0,1
15283,4.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3.0,1,2.0,1
15284,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4.0,1,1.0,1
15285,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,5.0,1,2.0,1
15286,2.0,1.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2.0,1,2.0,1
15287,2.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5.0,1,2.0,1
15288,4.0,2.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,5.0,1,1.0,1
15289,1.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3.0,1,2.0,1
15290,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,1.0,1
15291,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
15292,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,1.0,1
15293,1.0,2.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5.0,1,1.0,1
15294,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,2.0,1
15295,1.0,2.0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,3.0,1,1.0,1
15296,1.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1,1.0,1
15297,1.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,1
15298,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2.0,1,1.0,0
15299,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,1,2.0,1
15300,2.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2.0,1,2.0,1
15301,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
15302,2.0,1.0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,3.0,1,2.0,1
15702,1.0,2.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,3.0,1,1.0,1
15703,1.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,1.0,1
15704,2.0,5.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2.0,1,1.0,1
15705,1.0,1.0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,5.0,1,1.0,1
15706,1.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,2.0,0
15707,2.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,1.0,1
15708,1.0,5.0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,5.0,1,1.0,1
15709,1.0,2.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5.0,1,1.0,1
15710,1.0,2.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,3.0,1,1.0,1
15711,2.0,5.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.0,1,2.0,1
15712,3.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,1.0,0
15713,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,1.0,1
15714,1.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,1
15715,2.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,2.0,1
15716,1.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3.0,1,1.0,1
15717,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,2.0,0
15718,1.0,5.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,6.0,1,1.0,1
15719,2.0,5.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5.0,1,2.0,0
15720,1.0,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,2.0,1
15721,1.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1,1.0,1
15722,1.0,5.0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,2.0,1,2.0,1
15723,2.0,5.0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,4.0,1,2.0,1
15724,1.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1.0,0
15725,1.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,1,2.0,0
15726,2.0,5.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1,2.0,1
15727,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1.0,1
15728,4.0,5.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.0,1,1.0,1
15729,2.0,5.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,6.0,1,2.0,0
15730,1.0,5.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6.0,1,2.0,1
15731,2.0,2.0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,6.0,1,2.0,1
15732,1.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0,1,1.0,1
15733,2.0,1.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2.0,1,2.0,1
15734,2.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,3.0,1,2.0,1
15735,2.0,5.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2.0,1,1.0,0
15736,2.0,1.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2.0,1,2.0,1
15737,4.0,2.0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,6.0,1,1.0,1
15738,4.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1.0,1
15739,2.0,2.0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,3.0,1,1.0,1
15740,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,1,1.0,1
15741,4.0,2.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1.0,1,1.0,1
15742,1.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1,1.0,1
15743,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,1,1.0,1
15744,1.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,1,2.0,1
15745,1.0,5.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,7.0,1,1.0,1
15746,1.0,1.0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,3.0,1,1.0,1
15747,4.0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.0,1,1.0,0
15748,2.0,1.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2.0,1,2.0,1
15749,1.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.0,1,1.0,0
15750,2.0,1.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,6.0,1,2.0,1
15751,1.0,2.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,4.0,1,1.0,1
15752,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,1.0,1
15753,1.0,5.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1,2.0,0
15754,2.0,5.0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,6.0,1,2.0,1
15755,4.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0,1,1.0,0
15756,2.0,1.0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,6.0,1,2.0,1
15757,2.0,1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4.0,1,2.0,0
15758,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,6.0,1,2.0,1
15759,1.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,0
15760,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,1,2.0,1
15761,2.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1.0,1,2.0,1
15762,1.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,1
15763,3.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,1,2.0,1
15764,1.0,1.0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,3.0,1,1.0,1
15765,2.0,5.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.0,1,1.0,0
15766,2.0,1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1.0,0
15767,4.0,2.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1.0,1
15768,3.0,3.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6.0,1,2.0,0
15769,1.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2.0,1,2.0,1
15770,2.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1.0,1,1.0,1
15771,4.0,2.0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,3.0,1,1.0,1
15772,1.0,5.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4.0,1,2.0,1
15773,1.0,1.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1.0,1,1.0,0
15774,2.0,1.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2.0,1,2.0,1
15775,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,6.0,1,1.0,1
15776,1.0,3.0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,5.0,1,1.0,1
15777,1.0,5.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.0,1,2.0,1
15778,2.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0,1,2.0,1
15779,2.0,3.0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,2.0,1,2.0,1
15780,1.0,2.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3.0,1,1.0,0
15781,1.0,1.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,3.0,1,2.0,1
15782,2.0,5.0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,4.0,1,1.0,1
15783,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,1
15784,4.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1,1.0,0
15785,3.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,2.0,1
15786,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1.0,1
15787,2.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,1,2.0,1
15788,2.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5.0,1,1.0,1
15789,1.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1.0,1
15790,1.0,5.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1,2.0,1
15791,1.0,5.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3.0,1,1.0,1
15792,1.0,5.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.0,1,2.0,1
15793,1.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2.0,1
15794,3.0,5.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,4.0,1,2.0,1
15795,4.0,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,6.0,1,2.0,0
15796,4.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0,1,1.0,1
15797,2.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.0,1,2.0,1
15798,2.0,5.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,5.0,1,1.0,1
15799,1.0,1.0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,5.0,1,1.0,1
15800,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4.0,1,1.0,0
15801,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,1,2.0,1
15802,1.0,1.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,3.0,1,2.0,1
15803,3.0,1.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,5.0,1,2.0,1
15804,2.0,5.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.0,1,1.0,1
15805,2.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1,1.0,0
