,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,D_AGE,Q16_a,Q15_2A1,Q15_2A2,Q15_2A3,Q15_2A4,Q15_2A5,Q15_2A6,Q15_2A7,Q15_2A8,Q15_2A9,Q15_2A10,Q15_2A11,Q15_2A12,Q10_2A1
1618,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4.0,0,2.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,112.0
1619,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,3.0,0,2.0,5.0,1,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,112.0
1620,3.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,0,1.0,2.0,0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,107.0
1621,3.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,4.0,1,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,99.0
1622,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,3.0,1,4.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0
1623,2.0,1.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3.0,0,2.0,3.0,0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,4.0,57.0
1624,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,3.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,57.0
1625,3.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,4.0,1,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,57.0
1626,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,0,2.0,3.0,1,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,57.0
1627,2.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,5.0,0,2.0,2.0,0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,57.0
1628,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,1.0,3.0,1,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,57.0
1629,2.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,3.0,1,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,57.0
1630,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,0,1.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,57.0
1631,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,4.0,0,1.0,2.0,0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0
1632,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3.0,0,2.0,4.0,1,4.0,0.0,0.0,5.0,4.0,4.0,0.0,5.0,3.0,3.0,5.0,3.0,57.0
1633,,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0,2.0,3.0,1,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,57.0
1634,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3.0,0,1.0,4.0,1,5.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,107.0
1635,3.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3.0,0,2.0,2.0,1,5.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,1.0,2.0,5.0,5.0,57.0
1636,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,0,1.0,1.0,1,3.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,5.0,4.0,57.0
1637,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,3.0,1,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,57.0
1638,5.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3.0,0,2.0,2.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0
1639,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,5.0,1,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,57.0
1640,2.0,1.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,4.0,0,2.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,57.0
1641,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,4.0,1,5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,57.0
1642,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,0,1.0,2.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,57.0
1643,3.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,5.0,1,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,57.0
1644,3.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,6.0,0,2.0,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,57.0
1645,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,3.0,1,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,3.0,57.0
1646,2.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,5.0,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,57.0
1647,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0,2.0,2.0,1,5.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,57.0
1648,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,0,2.0,4.0,0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,57.0
1649,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3.0,0,2.0,3.0,1,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,5.0,5.0,57.0
1650,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1.0,2.0,1,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,57.0
1651,2.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2.0,0,2.0,2.0,1,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,57.0
1652,2.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,1.0,2.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,57.0
1653,3.0,1.0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,2.0,0,2.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
1654,,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0,1.0,3.0,1,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,57.0
1655,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,2.0,1,4.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,2.0,4.0,4.0,5.0,57.0
1656,3.0,1.0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1.0,0,1.0,4.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
1657,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,5.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,57.0
1658,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.0,0,1.0,4.0,1,5.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,5.0,57.0
1659,3.0,1.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,1,1.0,2.0,0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,10.0
1660,2.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,6.0,0,2.0,2.0,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0
1661,2.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3.0,0,2.0,4.0,1,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,57.0
1662,3.0,1.0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0,1,1.0,2.0,0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,1.0,3.0,5.0,5.0,4.0
1663,2.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,2.0,1,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,57.0
1664,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1.0,2.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,57.0
1665,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3.0,0,2.0,2.0,1,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,57.0
1666,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,5.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,57.0
1667,3.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,2.0,1,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,57.0
1668,2.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3.0,0,1.0,2.0,1,5.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,3.0,5.0,5.0,57.0
1669,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,3.0,0,2.0,1.0,1,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,57.0
1670,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,3.0,1,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,57.0
1671,2.0,1.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1.0,0,1.0,2.0,1,4.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0
1672,2.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,2.0,0,2.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,57.0
1673,2.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1.0,3.0,1,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,4.0,57.0
1674,2.0,1.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0,0,1.0,3.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,57.0
1675,3.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,2.0,1,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,57.0
1676,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,4.0,1,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,57.0
1677,3.0,1.0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,3.0,0,1.0,4.0,1,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,57.0
1678,3.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,1.0,2.0,0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,57.0
1679,3.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,4.0,0,2.0,4.0,1,4.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,1.0,4.0,4.0,3.0,1.0
1680,3.0,1.0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,2.0,0,1.0,2.0,1,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,57.0
1681,2.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2.0,0,1.0,3.0,1,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0,57.0
1682,3.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,0,2.0,3.0,1,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,57.0
1683,3.0,1.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2.0,0,2.0,5.0,1,4.0,2.0,2.0,3.0,3.0,5.0,1.0,4.0,3.0,3.0,4.0,5.0,57.0
1684,3.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1.0,3.0,1,4.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,57.0
1685,3.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0,2.0,5.0,1,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,5.0,57.0
1686,2.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2.0,3.0,1,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0
1687,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3.0,0,1.0,5.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0
1688,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.0,0,2.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,57.0
1689,3.0,1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,2.0,0,1.0,2.0,1,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,112.0
1690,3.0,1.0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1.0,0,1.0,3.0,1,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,57.0
1691,2.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5.0,0,1.0,3.0,1,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,2.0,4.0,2.0,5.0,1.0
1692,2.0,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,3.0,0,2.0,2.0,1,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,107.0
1693,3.0,1.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1.0,0,1.0,1.0,1,3.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,5.0,57.0
1694,3.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0,0,2.0,5.0,1,4.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0
1695,3.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.0,0,2.0,3.0,1,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,109.0
1696,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,2.0,1,4.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,57.0
1697,2.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4.0,0,1.0,2.0,1,4.0,0.0,3.0,4.0,3.0,4.0,3.0,5.0,2.0,3.0,4.0,4.0,57.0
1698,2.0,1.0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,3.0,0,2.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
1699,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3.0,0,2.0,4.0,1,5.0,0.0,0.0,4.0,4.0,4.0,0.0,5.0,4.0,5.0,4.0,4.0,95.0
1700,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,2.0,0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,2.0,5.0,4.0,57.0
1701,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,0,2.0,2.0,1,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,0.0,57.0
1702,2.0,1.0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3.0,0,1.0,3.0,1,4.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,3.0,4.0,4.0,5.0,1.0
1703,2.0,1.0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,2.0,0,2.0,4.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,57.0
1704,2.0,1.0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,3.0,0,1.0,4.0,1,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0
1705,,1.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1.0,0,2.0,4.0,1,5.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,57.0
1706,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0,2.0,5.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,57.0
1707,2.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1.0,3.0,1,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,57.0
1708,3.0,4.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,2.0,0,2.0,2.0,0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,107.0
1709,3.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2.0,0,2.0,1.0,0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,5.0,57.0
1710,3.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2.0,0,2.0,2.0,1,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,62.0
1711,2.0,1.0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1.0,0,1.0,2.0,1,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,1.0
1712,3.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1.0,0,2.0,3.0,1,4.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,57.0
1713,3.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2.0,0,1.0,2.0,1,3.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,1.0,3.0,4.0,4.0,57.0
1714,,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2.0,0,2.0,2.0,1,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,49.0
1715,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2.0,0,1.0,3.0,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0
1716,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2.0,0,2.0,2.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0
1717,2.0,2.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,2.0,5.0,1,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,107.0
1718,4.0,2.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1.0,3.0,1,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,106.0
1719,3.0,1.0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,2.0,0,1.0,2.0,1,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,10.0
1720,4.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.0,0,1.0,4.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,81.0
1721,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,3.0,0,1.0,2.0,1,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,1.0
1722,,2.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4.0,1,1.0,5.0,1,5.0,5.0,4.0,4.0,5.0,0.0,0.0,4.0,3.0,0.0,3.0,4.0,106.0
1723,3.0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,0,1.0,2.0,1,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,81.0
1724,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.0,1,2.0,2.0,1,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0
1725,,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,1.0,2.0,1,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0
1726,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5.0,0,2.0,4.0,1,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,483.0
1727,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1.0,1,2.0,2.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
1728,,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2.0,1,1.0,5.0,1,4.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,218.0
1729,,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,1.0,3.0,1,4.0,5.0,4.0,5.0,3.0,5.0,0.0,5.0,3.0,4.0,5.0,4.0,61.0
1730,,3.0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,2.0,0,2.0,1.0,1,4.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,2.0,5.0,5.0,1.0
1731,,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,0,2.0,3.0,1,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0
1732,4.0,2.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0,2.0,4.0,1,5.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,88.0
1733,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1.0,1,1.0,2.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,61.0
1734,,2.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,5.0,0,1.0,2.0,1,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,61.0
1735,4.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.0,0,2.0,2.0,1,4.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,1.0
1736,4.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1.0,0,1.0,3.0,1,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,80.0
1737,4.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1.0,0,2.0,4.0,0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,5.0,4.0,81.0
1738,4.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,2.0,2.0,1,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,5.0,4.0,80.0
1739,4.0,2.0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,3.0,0,1.0,4.0,1,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,61.0
1740,4.0,2.0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1.0,0,1.0,5.0,1,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,92.0
1741,4.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,3.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,72.0
1742,2.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.0,0,2.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1743,,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1.0,4.0,1,5.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,4.0,5.0,559.0
1744,2.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,3.0,1,2.0,4.0,1,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,5.0,5.0,57.0
1745,2.0,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3.0,1,1.0,2.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,62.0
1746,,2.0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2.0,0,2.0,3.0,0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,5.0,3.0,4.0
