,Q2A1,Q5_1,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,CQ14_1T,D_COU,D_GEN,Q16_a
1246,3.0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,15,1,1
1247,1.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,15,1,1
1248,3.0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,5,18,2,1
1249,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,15,2,1
1250,2.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,3,15,2,1
1251,3.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,7,1,1
1252,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,3,7,2,1
1253,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,15,1,1
1254,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,7,1,1
1255,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,15,1,1
1256,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,7,1,1
1257,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,7,1,0
1258,4.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,18,1,1
1259,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,15,1,1
1260,2.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,6,7,2,1
1261,2.0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,18,1,1
1262,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2,7,2,1
1263,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,7,1,1
1264,3.0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,4,7,1,1
1265,1.0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,7,2,1
1266,3.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,7,2,1
1267,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,15,2,1
1268,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,15,1,0
1269,4.0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3,7,2,1
1270,1.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,15,1,1
1271,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,7,2,1
1272,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,18,2,1
1273,3.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,7,2,1
1274,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,1,1
1275,3.0,2,0,1,1,1,0,0,0,0,0,0,1,0,1,0,3,18,1,1
1276,1.0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,7,1,1
1277,2.0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,7,2,1
1278,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3,7,1,1
1279,2.0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,3,7,1,1
1280,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4,7,1,0
1281,2.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,15,1,1
1282,4.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,15,1,1
1283,1.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,15,1,1
1284,2.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,2,7,2,1
1285,2.0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,5,7,1,1
1286,2.0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,6,7,2,1
1287,1.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,15,2,0
1288,1.0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,3,15,1,1
1289,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,15,1,1
1290,1.0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,5,15,2,1
1291,1.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,2,18,2,0
1292,2.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,18,1,1
1293,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,4,18,1,1
1294,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,7,2,1
1295,2.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,5,18,2,1
1296,4.0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,4,18,2,1
1297,1.0,2,0,1,0,1,1,0,0,0,0,0,1,0,1,0,2,7,1,1
1298,1.0,3,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,18,1,1
1299,4.0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,18,2,1
1300,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,2,1
1301,2.0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,7,1,1
1302,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,18,2,1
1303,4.0,2,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2,18,1,1
1304,4.0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,18,2,1
1305,1.0,2,0,1,1,1,1,1,0,0,1,0,1,0,0,1,2,18,2,1
1306,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,7,2,1
1307,2.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,2,18,1,1
1308,4.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,5,18,1,1
1309,3.0,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,7,1,1
1310,2.0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,18,1,1
1311,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,18,1,1
1312,1.0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,7,2,1
1313,3.0,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,7,1,1
1314,2.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,5,7,1,1
1315,2.0,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,5,15,1,1
1316,4.0,2,0,1,0,1,0,1,0,0,0,0,1,1,1,1,4,15,1,0
1317,3.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,1,1
1318,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,15,1,1
1319,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,18,2,1
1320,2.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,15,2,1
1321,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,5,18,2,0
1322,3.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,18,2,1
1323,1.0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,18,1,0
1324,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,1
1325,1.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,18,2,1
1326,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,18,1,1
1327,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,7,2,1
1328,3.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,3,18,2,1
1329,2.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,18,2,0
1330,3.0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,5,7,1,1
1331,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,7,2,1
1332,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,15,2,1
1333,1.0,2,0,1,1,0,0,1,0,0,0,0,1,1,0,0,3,15,1,1
1334,4.0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4,15,2,1
1335,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,18,1,1
1336,2.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,3,15,1,1
1337,2.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,7,1,1
1338,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,15,1,1
1339,2.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,7,1,1
1340,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,15,1,0
1341,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,15,1,1
1342,4.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,2,1
1343,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,15,1,1
1344,1.0,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,6,7,2,1
1345,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,18,1,1
1346,4.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,18,1,1
1347,1.0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,18,1,1
1348,4.0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,6,15,1,1
1349,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,18,1,1
1350,4.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,15,1,1
1351,1.0,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,3,15,1,1
1352,1.0,2,0,1,0,1,1,0,0,0,0,0,1,1,0,0,6,15,1,1
1353,1.0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,15,1,1
1354,2.0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,3,7,1,1
1355,2.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,3,7,2,1
1356,2.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,7,2,1
1357,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,4,15,2,1
1358,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,15,1,1
1359,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,18,1,1
1360,3.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,18,2,1
1361,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,2,18,1,1
1362,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,15,1,1
1363,1.0,2,1,1,1,0,1,0,0,0,1,0,1,0,0,1,6,7,2,1
1364,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,15,1,1
1365,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15,1,1
1366,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0
1367,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,15,1,1
1368,2.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,7,2,1
1369,1.0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,6,7,1,1
1370,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,1,1
1371,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,18,2,1
1372,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15,1,1
1373,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,18,2,1
1374,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4,18,2,1
1375,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,5,15,1,0
1376,1.0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,18,2,1
1377,2.0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,18,2,1
1378,1.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,5,15,1,1
1379,1.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,15,2,1
1380,1.0,2,0,1,1,1,0,1,1,0,0,0,1,1,0,0,5,15,1,1
1381,1.0,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,15,1,1
1382,1.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,15,2,1
1383,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,7,1,1
1384,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,7,2,1
1385,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,6,7,1,0
1386,4.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,3,7,2,1
1387,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4,18,2,1
1388,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,18,1,1
1389,3.0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,4,7,1,1
1390,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,15,2,1
1391,1.0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,15,2,1
1392,4.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,1,1
1393,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15,1,1
1394,4.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15,1,1
1395,4.0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,18,2,1
1396,1.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,18,2,1
1397,2.0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,2,15,2,1
1398,1.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,5,7,1,1
1399,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,1,1
1400,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,7,1,1
1401,3.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,7,2,1
1402,2.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,2,7,2,0
1403,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4,7,2,1
1404,1.0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3,7,1,1
1405,4.0,2,1,1,0,1,1,0,0,0,0,0,0,1,0,0,3,18,1,1
1406,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,18,2,1
1407,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,7,1,1
1408,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,7,2,1
1409,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,7,2,1
1410,1.0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,7,2,1
1411,3.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,4,7,1,1
1412,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,7,2,1
1413,4.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,1,0
1414,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,15,2,1
1415,2.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,2,7,2,1
1416,4.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,3,18,2,1
1417,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,18,2,1
1418,4.0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,3,18,1,1
1419,2.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,7,2,1
1420,1.0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,4,18,1,1
1421,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7,2,1
1422,4.0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,7,2,1
1423,1.0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,18,1,1
1424,2.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,3,7,2,0
1425,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,1
1426,4.0,2,1,1,1,0,0,1,0,0,0,0,1,0,0,1,5,18,2,1
1427,3.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,2,7,1,1
1428,2.0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,2,7,1,1
1429,4.0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,18,2,1
1430,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4,7,1,1
1431,2.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,7,2,1
1432,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,7,2,0
1433,3.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2,7,2,1
1434,2.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,3,7,1,1
1435,3.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,3,7,2,1
1436,3.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,7,2,1
1437,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,15,1,0
1438,3.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,7,2,1
1439,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,7,2,1
1440,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,6,18,1,1
1441,3.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,15,1,1
1442,3.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,7,1,1
1443,3.0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,2,7,1,1
1444,4.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,3,7,2,1
1445,2.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,1
1446,1.0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,18,1,1
1447,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,18,2,1
1448,2.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4,7,2,1
1449,4.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,18,1,0
1450,4.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,18,2,1
1451,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,7,2,1
1452,2.0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,4,7,2,1
1453,1.0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,7,2,1
1454,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2,18,2,1
1455,3.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,7,1,1
1456,3.0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,4,18,2,1
1457,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,7,1,1
1458,2.0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2,18,2,1
1459,4.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,7,1,1
1460,2.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,6,18,2,1
1461,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4,7,2,1
1462,4.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,7,2,1
1463,1.0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,7,2,1
1464,4.0,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,18,1,0
1465,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,7,2,1
1466,1.0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,15,2,1
1467,4.0,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,18,1,1
1468,1.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,15,1,1
1469,2.0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,15,2,1
1470,4.0,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,18,1,1
1471,2.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,5,15,1,0
1472,1.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,1,0
1473,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,18,2,1
1474,4.0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3,15,1,1
1475,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,18,2,1
1476,4.0,2,0,1,1,1,0,0,0,1,0,0,1,0,1,1,2,7,1,1
1477,4.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,18,1,1
1478,3.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,7,2,1
1479,1.0,3,1,1,1,0,0,1,0,0,0,1,0,1,0,0,4,18,2,1
1480,2.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,3,7,2,1
1481,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,7,2,1
1482,2.0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,7,2,1
1483,1.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,18,2,1
1484,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,7,2,1
1485,3.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,7,2,1
1486,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,18,2,1
1487,1.0,3,0,1,1,0,1,0,0,0,0,0,0,1,0,1,3,18,2,1
1488,2.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,7,2,1
1489,1.0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,18,1,1
1490,2.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,2,18,2,1
1491,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4,15,2,1
1492,1.0,3,1,1,1,1,1,1,0,1,0,1,0,1,0,1,3,18,2,1
1493,4.0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,18,2,1
1494,2.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,2,18,1,1
1495,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3,18,1,1
1496,4.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,18,1,1
1497,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,7,1,1
1498,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4,18,1,1
1499,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,7,1,1
1500,1.0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3,18,1,1
1501,2.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7,2,1
1502,3.0,3,0,1,1,0,0,1,0,0,0,0,0,1,0,1,3,18,1,1
1503,3.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,7,1,1
1504,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,7,1,1
1505,3.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,4,7,2,1
1506,3.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,5,15,2,1
1507,1.0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,15,1,0
1508,4.0,3,1,1,1,1,1,1,0,0,0,0,0,1,0,1,2,15,1,1
1509,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,15,2,1
1510,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6,15,1,1
1511,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,15,2,1
1512,1.0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,15,1,1
1513,2.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,6,15,1,1
1514,2.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,7,2,0
1515,3.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,15,1,1
1516,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,5,15,1,0
1517,3.0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,6,15,1,1
1518,1.0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,15,1,1
1519,2.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,2,7,2,0
1520,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,7,2,1
1521,1.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,15,2,1
1522,4.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,15,2,0
1523,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,15,1,1
1524,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,15,1,1
1525,3.0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,18,1,1
1526,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,7,1,1
1527,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,7,1,1
1528,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,7,2,1
1529,3.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,7,1,0
1530,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,7,1,1
1531,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,7,2,1
1532,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,4,7,1,1
1533,1.0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,7,1,1
1534,4.0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,18,1,1
1535,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,7,2,1
1536,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,18,2,1
1537,2.0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,7,2,1
1538,3.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,2,7,1,1
1539,2.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,7,2,1
1540,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,7,2,0
1541,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,7,1,1
1542,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,2,1
1543,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,7,1,0
1544,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,7,2,1
1545,3.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,7,1,1
1546,3.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,7,1,1
1547,3.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,7,2,1
1548,3.0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,2,7,2,0
1549,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2,7,2,1
1550,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,7,2,1
1551,1.0,2,1,1,1,0,1,0,0,0,0,0,1,1,0,1,2,18,1,0
1552,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,18,1,1
1553,3.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,18,1,1
